author_name|id|author_order
Mário Florido|https://doi.org/10.1007/978-3-540-30469-2_17|last
Arihant Jain|https://doi.org/10.1007/978-3-031-17834-4_16|first
Curtis E. Dyreson|https://doi.org/10.1007/978-3-031-17834-4_16|middle
Sourav S. Bhowmick|https://doi.org/10.1007/978-3-031-17834-4_16|last
Francisco José da Silva e Silva|https://doi.org/10.1007/978-3-540-39964-3_81|first
Markus Endler|https://doi.org/10.1007/978-3-540-39964-3_81|middle
Fabio Kon|https://doi.org/10.1007/978-3-540-39964-3_81|last
Daniel Schuster|https://doi.org/10.1007/978-3-031-17834-4_18|first
Niklas Föcking|https://doi.org/10.1007/978-3-031-17834-4_18|middle
Sebastiaan J. van Zelst|https://doi.org/10.1007/978-3-031-17834-4_18|middle
Wil M. P. van der Aalst|https://doi.org/10.1007/978-3-031-17834-4_18|last
Gianluca Moro|https://doi.org/10.1109/COOPIS.1998.706196|first
Antonio Natali|https://doi.org/10.1109/COOPIS.1998.706196|middle
Claudio Sartori 0001|https://doi.org/10.1109/COOPIS.1998.706196|last
Rafi Ahmed|https://doi.org/10.1109/COOPIS.1998.706194|first
Umeshwar Dayal|https://doi.org/10.1109/COOPIS.1998.706194|last
Peiquan Jin|https://doi.org/10.1007/978-3-540-39964-3_58|first
Lihua Yue|https://doi.org/10.1007/978-3-540-39964-3_58|middle
Yuchang Gong|https://doi.org/10.1007/978-3-540-39964-3_58|last
Simeon J. Simoff|https://doi.org/10.1007/3-540-36124-3_17|first
Robert P. Biuk-Aghai|https://doi.org/10.1007/3-540-36124-3_17|last
Jürgen Brehm|https://doi.org/10.1007/978-3-540-39964-3_19|first
George Brancovici|https://doi.org/10.1007/978-3-540-39964-3_19|middle
Christian Müller-Schloer|https://doi.org/10.1007/978-3-540-39964-3_19|middle
Tarek Smaoui|https://doi.org/10.1007/978-3-540-39964-3_19|middle
S. Voigt|https://doi.org/10.1007/978-3-540-39964-3_19|middle
R. Welge|https://doi.org/10.1007/978-3-540-39964-3_19|last
Kerstin Schwarz|https://doi.org/10.1109/COOPIS.1998.706191|first
Can Türker|https://doi.org/10.1109/COOPIS.1998.706191|middle
Gunter Saake|https://doi.org/10.1109/COOPIS.1998.706191|last
Ljiljana Stojanovic|https://doi.org/10.1007/978-3-540-30469-2_16|first
Andreas Abecker|https://doi.org/10.1007/978-3-540-30469-2_16|middle
Nenad Stojanovic|https://doi.org/10.1007/978-3-540-30469-2_16|middle
Rudi Studer|https://doi.org/10.1007/978-3-540-30469-2_16|last
Rainer Unland|Control of Collaboration within Intelligent and Cooperative Information Systems._1994|first
Marian H. Nodine|Specifying Flexible Tasks in a Multi-database._1994|first
Noela Nakos|Specifying Flexible Tasks in a Multi-database._1994|middle
Stanley B. Zdonik|Specifying Flexible Tasks in a Multi-database._1994|last
Rik Eshuis|https://doi.org/10.1007/978-3-540-39964-3_27|first
Pierre Brimont|https://doi.org/10.1007/978-3-540-39964-3_27|middle
Eric Dubois 0001|https://doi.org/10.1007/978-3-540-39964-3_27|middle
Bertrand Grégoire|https://doi.org/10.1007/978-3-540-39964-3_27|middle
Sophie Ramel|https://doi.org/10.1007/978-3-540-39964-3_27|last
Philippe Lamarre|https://doi.org/10.1007/978-3-540-30468-5_4|first
Sylvie Cazalens|https://doi.org/10.1007/978-3-540-30468-5_4|middle
Sandra Lemp|https://doi.org/10.1007/978-3-540-30468-5_4|middle
Patrick Valduriez|https://doi.org/10.1007/978-3-540-30468-5_4|last
Konstantin Beznosov|https://doi.org/10.1007/3-540-36124-3_47|first
Paul Grace|https://doi.org/10.1007/978-3-540-39964-3_75|first
Gordon S. Blair|https://doi.org/10.1007/978-3-540-39964-3_75|middle
Sam Samuel|https://doi.org/10.1007/978-3-540-39964-3_75|last
Jean-Robert Gruser|https://doi.org/10.1109/COOPIS.1998.706180|first
Louiqa Raschid|https://doi.org/10.1109/COOPIS.1998.706180|middle
Maria-Esther Vidal|https://doi.org/10.1109/COOPIS.1998.706180|middle
Laura Bright|https://doi.org/10.1109/COOPIS.1998.706180|last
Craig A. Knoblock|Cooperating Agents for Information Retrieval._1994|first
Yigal Arens|Cooperating Agents for Information Retrieval._1994|middle
Chun-Nan Hsu|Cooperating Agents for Information Retrieval._1994|last
Mihaela Ulieru|https://doi.org/10.1007/978-3-540-39964-3_16|first
Marcelo Rizzi|https://doi.org/10.1007/978-3-540-39964-3_16|last
Wei-Cheng Lai|https://doi.org/10.1007/3-540-36124-3_23|first
Gerard Sychay|https://doi.org/10.1007/3-540-36124-3_23|middle
Edward Y. Chang|https://doi.org/10.1007/3-540-36124-3_23|last
Michael Behringer|https://doi.org/10.1007/978-3-031-17834-4_4|first
Manuel Fritz|https://doi.org/10.1007/978-3-031-17834-4_4|middle
Holger Schwarz|https://doi.org/10.1007/978-3-031-17834-4_4|middle
Bernhard Mitschang|https://doi.org/10.1007/978-3-031-17834-4_4|last
Michael Stillger|https://doi.org/10.1109/COOPIS.1997.613817|first
Johann K. Obermaier|https://doi.org/10.1109/COOPIS.1997.613817|middle
Johann Christoph Freytag|https://doi.org/10.1109/COOPIS.1997.613817|last
Evandro Bacarin|https://doi.org/10.1007/978-3-540-30468-5_21|first
Claudia Bauzer Medeiros|https://doi.org/10.1007/978-3-540-30468-5_21|middle
Edmundo R. M. Madeira|https://doi.org/10.1007/978-3-540-30468-5_21|last
Ralf-Dieter Schimkat|https://doi.org/10.1007/3-540-44751-2_8|first
Michael Friedrich 0002|https://doi.org/10.1007/3-540-44751-2_8|middle
Wolfgang Küchlin|https://doi.org/10.1007/3-540-44751-2_8|last
Avraam Chimaris|https://doi.org/10.1007/978-3-540-30469-2_24|first
George A. Papadopoulos|https://doi.org/10.1007/978-3-540-30469-2_24|last
Shuchi Patel|https://doi.org/10.1007/3-540-44751-2_12|first
Amit P. Sheth|https://doi.org/10.1007/3-540-44751-2_12|last
Hasan M. Jamil|Semantic Interoperability - Context, Issues and Research Directions._1994|first
Paul Johannesson|Semantic Interoperability - Context, Issues and Research Directions._1994|last
Giacomo Cabri|https://doi.org/10.1007/978-3-540-39964-3_11|first
Letizia Leonardi|https://doi.org/10.1007/978-3-540-39964-3_11|middle
Franco Zambonelli|https://doi.org/10.1007/978-3-540-39964-3_11|last
Gregory Biegel|https://doi.org/10.1007/3-540-36124-3_54|first
Vinny Cahill|https://doi.org/10.1007/3-540-36124-3_54|middle
Mads Haahr|https://doi.org/10.1007/3-540-36124-3_54|last
Srinath Srinivasa|https://doi.org/10.1109/COOPIS.1999.792161|first
Myra Spiliopoulou|https://doi.org/10.1109/COOPIS.1999.792161|last
Ja-Hee Kim|https://doi.org/10.1007/978-3-540-30468-5_7|first
Christian Huemer|https://doi.org/10.1007/978-3-540-30468-5_7|last
Weigang Wang|https://doi.org/10.1007/3-540-36124-3_16|first
Jörg M. Haake|https://doi.org/10.1007/3-540-36124-3_16|middle
Martin Wessner|https://doi.org/10.1007/3-540-36124-3_16|last
Ana Karla A. de Medeiros|https://doi.org/10.1007/978-3-540-39964-3_25|first
Wil M. P. van der Aalst|https://doi.org/10.1007/978-3-540-39964-3_25|middle
A. J. M. M. Weijters|https://doi.org/10.1007/978-3-540-39964-3_25|last
Yannis Kalfoglou|https://doi.org/10.1007/3-540-36124-3_72|first
W. Marco Schorlemmer|https://doi.org/10.1007/3-540-36124-3_72|last
Shogo Nishida|A Group Communication Support System in a Software Development Project Based on Trouble Communication Model._1993|first
Mie Nakatani|A Group Communication Support System in a Software Development Project Based on Trouble Communication Model._1993|last
Fèlix Saltor|Interoperability in Multidatabase Systems (Panel)._1995|first
Zoubida Kedad|https://doi.org/10.1109/COOPIS.1999.792158|first
Mokrane Bouzeghoub|https://doi.org/10.1109/COOPIS.1999.792158|last
Sonja Zillner|https://doi.org/10.1007/978-3-540-30469-2_13|first
Utz Westermann|https://doi.org/10.1007/978-3-540-30469-2_13|middle
Werner Winiwarter|https://doi.org/10.1007/978-3-540-30469-2_13|last
Pinata Winoto|https://doi.org/10.1007/3-540-36124-3_11|first
Gordon I. McCalla|https://doi.org/10.1007/3-540-36124-3_11|middle
Julita Vassileva|https://doi.org/10.1007/3-540-36124-3_11|last
Gerald Huck|https://doi.org/10.1109/COOPIS.1998.706182|first
Peter Fankhauser|https://doi.org/10.1109/COOPIS.1998.706182|middle
Karl Aberer|https://doi.org/10.1109/COOPIS.1998.706182|middle
Erich J. Neuhold|https://doi.org/10.1109/COOPIS.1998.706182|last
Kristian Kvilekval|https://doi.org/10.1007/978-3-540-30469-2_33|first
Ambuj K. Singh|https://doi.org/10.1007/978-3-540-30469-2_33|last
Guizhen Yang|https://doi.org/10.1007/978-3-540-39964-3_43|first
Michael Kifer|https://doi.org/10.1007/978-3-540-39964-3_43|middle
Chang Zhao|https://doi.org/10.1007/978-3-540-39964-3_43|last
John K. Debenham|https://doi.org/10.1007/3-540-44751-2_26|first
Simeon J. Simoff|https://doi.org/10.1007/3-540-44751-2_26|last
Kathleen M. Swigger|A Computer-Supported Cooperative Problem Solving Environment for Examining Communication Effectiveness._1993|first
Tom Thomas|A Computer-Supported Cooperative Problem Solving Environment for Examining Communication Effectiveness._1993|middle
Robert P. Brazile|A Computer-Supported Cooperative Problem Solving Environment for Examining Communication Effectiveness._1993|last
Gunter Saake|Application Modelling in Heterogeneous Environments Using an Object Specification Language._1993|first
Ralf Jungclaus|Application Modelling in Heterogeneous Environments Using an Object Specification Language._1993|middle
Thorsten Hartmann|Application Modelling in Heterogeneous Environments Using an Object Specification Language._1993|last
Pranav S. Nabar|https://doi.org/10.1007/3-540-36124-3_37|first
Amit L. Padalkar|https://doi.org/10.1007/3-540-36124-3_37|middle
Rushikesh K. Joshi|https://doi.org/10.1007/3-540-36124-3_37|last
Angela Carrillo Ramos|https://doi.org/10.1007/978-3-540-30468-5_18|first
Jérôme Gensel|https://doi.org/10.1007/978-3-540-30468-5_18|middle
Marlène Villanova-Oliver|https://doi.org/10.1007/978-3-540-30468-5_18|middle
Hervé Martin|https://doi.org/10.1007/978-3-540-30468-5_18|last
Thomas Tesch|https://doi.org/10.1109/COOPIS.1998.706187|first
Karl Aberer|https://doi.org/10.1109/COOPIS.1998.706187|last
Sven Bittner|https://doi.org/10.1007/978-3-540-30468-5_20|first
Annika Hinze|https://doi.org/10.1007/978-3-540-30468-5_20|last
Cécile Le Pape|https://doi.org/10.1007/978-3-540-30468-5_13|first
Stéphane Gançarski|https://doi.org/10.1007/978-3-540-30468-5_13|middle
Patrick Valduriez|https://doi.org/10.1007/978-3-540-30468-5_13|last
Minh Ngoc Nguyen 0001|Cooperating Transactions in a Versioned Database._1993|first
Reidar Conradi|Cooperating Transactions in a Versioned Database._1993|last
Moira C. Norrie|https://doi.org/10.1007/978-3-540-39964-3_31|first
Alexios Palinginis|https://doi.org/10.1007/978-3-540-39964-3_31|last
Christoph G. Schuetz|https://doi.org/10.1007/978-3-031-17834-4_10|first
Thomas Lorünser|https://doi.org/10.1007/978-3-031-17834-4_10|middle
Samuel Jaburek|https://doi.org/10.1007/978-3-031-17834-4_10|middle
Kevin Schuetz|https://doi.org/10.1007/978-3-031-17834-4_10|middle
Florian Wohner|https://doi.org/10.1007/978-3-031-17834-4_10|middle
Roman Karl|https://doi.org/10.1007/978-3-031-17834-4_10|middle
Eduard Gringinger|https://doi.org/10.1007/978-3-031-17834-4_10|last
Darijus Strasunskas|https://doi.org/10.1007/978-3-540-39964-3_15|first
Sari Hakkarainen|https://doi.org/10.1007/978-3-540-39964-3_15|last
Esin Gokkoca|https://doi.org/10.1109/COOPIS.1997.613806|first
Mehmet Altinel|https://doi.org/10.1109/COOPIS.1997.613806|middle
Ibrahim Cingil|https://doi.org/10.1109/COOPIS.1997.613806|middle
Nesime Tatbul|https://doi.org/10.1109/COOPIS.1997.613806|middle
Pinar Koksal|https://doi.org/10.1109/COOPIS.1997.613806|middle
Asuman Dogac|https://doi.org/10.1109/COOPIS.1997.613806|last
Giovanni Russello|https://doi.org/10.1007/978-3-540-30469-2_27|first
Michel R. V. Chaudron|https://doi.org/10.1007/978-3-540-30469-2_27|middle
Maarten van Steen|https://doi.org/10.1007/978-3-540-30469-2_27|last
Ralf Schenkel|https://doi.org/10.1007/10722620_8|first
Gerhard Weikum|https://doi.org/10.1007/10722620_8|last
Jonghyun Kahng|https://doi.org/10.1109/COOPIS.1996.554995|first
Dennis McLeod|https://doi.org/10.1109/COOPIS.1996.554995|last
Doina Caragea|https://doi.org/10.1007/978-3-540-30469-2_9|first
Jyotishman Pathak|https://doi.org/10.1007/978-3-540-30469-2_9|middle
Vasant G. Honavar|https://doi.org/10.1007/978-3-540-30469-2_9|last
H. Bachatène|A Multiformalism Approach to Formalize Intelligent Cooperative Information Systems._1993|first
Amal El Fallah Seghrouchni|A Multiformalism Approach to Formalize Intelligent Cooperative Information Systems._1993|last
David Konopnicki|https://doi.org/10.1109/COOPIS.1999.792170|first
Lior Leiba|https://doi.org/10.1109/COOPIS.1999.792170|middle
Oded Shmueli|https://doi.org/10.1109/COOPIS.1999.792170|middle
Yehoshua Sagiv|https://doi.org/10.1109/COOPIS.1999.792170|last
Renato Maia|https://doi.org/10.1007/978-3-540-30469-2_30|first
Renato Cerqueira|https://doi.org/10.1007/978-3-540-30469-2_30|middle
Noemi de La Rocque Rodriguez|https://doi.org/10.1007/978-3-540-30469-2_30|last
Shunichiro Nakamura|https://doi.org/10.1109/COOPIS.1997.613819|first
Harumi Minemura|https://doi.org/10.1109/COOPIS.1997.613819|middle
Tomohisa Yamaguchi|https://doi.org/10.1109/COOPIS.1997.613819|middle
Hiroshi Shimizu|https://doi.org/10.1109/COOPIS.1997.613819|middle
Takashi Watanabe|https://doi.org/10.1109/COOPIS.1997.613819|middle
Tadanori Mizuno|https://doi.org/10.1109/COOPIS.1997.613819|last
Anja Schanzenberger|https://doi.org/10.1007/978-3-540-30468-5_14|first
Dave R. Lawrence|https://doi.org/10.1007/978-3-540-30468-5_14|last
York Sure|https://doi.org/10.1007/3-540-36124-3_76|first
Jürgen Angele|https://doi.org/10.1007/3-540-36124-3_76|middle
Steffen Staab|https://doi.org/10.1007/3-540-36124-3_76|last
S. Au|https://doi.org/10.1109/COOPIS.1998.706189|first
J. Liang|https://doi.org/10.1109/COOPIS.1998.706189|middle
N. Parameswaran|https://doi.org/10.1109/COOPIS.1998.706189|last
Yannis Vassiliou|https://doi.org/10.1109/COOPIS.1999.792148|first
Matthias Jarke|https://doi.org/10.1109/COOPIS.1999.792148|middle
Timos K. Sellis|https://doi.org/10.1109/COOPIS.1999.792148|middle
Eric Simon|https://doi.org/10.1109/COOPIS.1999.792148|last
Eduardo Mena|https://doi.org/10.1007/10722620_18|first
Arantza Illarramendi|https://doi.org/10.1007/10722620_18|middle
Alfredo Goñi|https://doi.org/10.1007/10722620_18|last
Pasquale De Meo|https://doi.org/10.1007/978-3-540-39964-3_47|first
Alfredo Garro|https://doi.org/10.1007/978-3-540-39964-3_47|middle
Giorgio Terracina|https://doi.org/10.1007/978-3-540-39964-3_47|middle
Domenico Ursino|https://doi.org/10.1007/978-3-540-39964-3_47|last
Mark S. Fox|Ontologies for Enterprise Integration._1994|first
Michael Grüninger|Ontologies for Enterprise Integration._1994|last
Roberto García 0001|https://doi.org/10.1007/978-3-540-30468-5_44|first
Rosa Gil|https://doi.org/10.1007/978-3-540-30468-5_44|middle
Jaime Delgado|https://doi.org/10.1007/978-3-540-30468-5_44|last
Regina Motz|https://doi.org/10.1109/COOPIS.1998.706278|first
Peter Fankhauser|https://doi.org/10.1109/COOPIS.1998.706278|last
Fernanda Araujo Baião|https://doi.org/10.1109/COOPIS.1998.706197|first
Marta Mattoso|https://doi.org/10.1109/COOPIS.1998.706197|middle
Gerson Zaverucha|https://doi.org/10.1109/COOPIS.1998.706197|last
Robert Meersman|Multiple Perspectives on Semantic Issues (Panel)._1995|first
Steffen Lamparter|https://doi.org/10.1007/978-3-540-30468-5_40|first
Marc Ehrig|https://doi.org/10.1007/978-3-540-30468-5_40|middle
Christoph Tempich|https://doi.org/10.1007/978-3-540-30468-5_40|last
Roberto Speicys Cardoso|https://doi.org/10.1007/978-3-540-30469-2_47|first
Fabio Kon|https://doi.org/10.1007/978-3-540-30469-2_47|last
Ingo Schmitt|https://doi.org/10.1109/COOPIS.1998.706276|first
Gunter Saake|https://doi.org/10.1109/COOPIS.1998.706276|last
Emir Halepovic|https://doi.org/10.1007/978-3-540-30469-2_21|first
Ralph Deters|https://doi.org/10.1007/978-3-540-30469-2_21|middle
Bernard Traversat|https://doi.org/10.1007/978-3-540-30469-2_21|last
Jian Yang 0001|https://doi.org/10.1007/978-3-540-39964-3_17|first
Mike P. Papazoglou|https://doi.org/10.1007/978-3-540-39964-3_17|middle
Bernd J. Krämer|https://doi.org/10.1007/978-3-540-39964-3_17|last
Liangzhao Zeng|https://doi.org/10.1007/3-540-44751-2_30|first
Boualem Benatallah|https://doi.org/10.1007/3-540-44751-2_30|middle
Anne H. H. Ngu|https://doi.org/10.1007/3-540-44751-2_30|last
Dominic Heutelbeck|https://doi.org/10.1007/3-540-36124-3_15|first
Joao Meidanis|https://doi.org/10.1109/COOPIS.1996.555003|first
Gottfried Vossen|https://doi.org/10.1109/COOPIS.1996.555003|middle
Mathias Weske|https://doi.org/10.1109/COOPIS.1996.555003|last
Naveen Ashish|https://doi.org/10.1109/COOPIS.1997.613813|first
Craig A. Knoblock|https://doi.org/10.1109/COOPIS.1997.613813|last
Stephen Blott|Detecting Semantic Violations in Generalised Classification Structures._1993|first
Moira C. Norrie|Detecting Semantic Violations in Generalised Classification Structures._1993|middle
David J. Harper|Detecting Semantic Violations in Generalised Classification Structures._1993|middle
Andrew D. M. Walker|Detecting Semantic Violations in Generalised Classification Structures._1993|last
Giovanni A. Modica|https://doi.org/10.1007/3-540-44751-2_32|first
Avigdor Gal|https://doi.org/10.1007/3-540-44751-2_32|middle
Hasan M. Jamil|https://doi.org/10.1007/3-540-44751-2_32|last
Christoph Liebig|https://doi.org/10.1109/COOPIS.1999.792159|first
Mariano Cilia|https://doi.org/10.1109/COOPIS.1999.792159|middle
Alejandro P. Buchmann|https://doi.org/10.1109/COOPIS.1999.792159|last
Umesh Deshpande|https://doi.org/10.1007/3-540-36124-3_29|first
Arobinda Gupta|https://doi.org/10.1007/3-540-36124-3_29|middle
Anupam Basu|https://doi.org/10.1007/3-540-36124-3_29|last
Gabrio Rivera|https://doi.org/10.1007/3-540-36124-3_34|first
Moira C. Norrie|https://doi.org/10.1007/3-540-36124-3_34|last
Willem-Jan van den Heuvel|https://doi.org/10.1007/3-540-44751-2_21|first
Jian Yang 0001|https://doi.org/10.1007/3-540-44751-2_21|middle
Mike P. Papazoglou|https://doi.org/10.1007/3-540-44751-2_21|last
Jinling Wang|https://doi.org/10.1007/978-3-540-30468-5_24|first
Beihong Jin|https://doi.org/10.1007/978-3-540-30468-5_24|middle
Jun Wei 0001|https://doi.org/10.1007/978-3-540-30468-5_24|middle
Jing Li|https://doi.org/10.1007/978-3-540-30468-5_24|last
Cyrus Shahabi|https://doi.org/10.1007/3-540-44751-2_31|first
Farnoush Banaei Kashani|https://doi.org/10.1007/3-540-44751-2_31|middle
Yi-Shin Chen|https://doi.org/10.1007/3-540-44751-2_31|middle
Dennis McLeod|https://doi.org/10.1007/3-540-44751-2_31|last
Manfred Reichert|https://doi.org/10.1007/978-3-540-39964-3_26|first
Stefanie Rinderle|https://doi.org/10.1007/978-3-540-39964-3_26|middle
Peter Dadam|https://doi.org/10.1007/978-3-540-39964-3_26|last
