editor|doi
Alberto Nannarelli|Integrating Enterprise Information Models in Carnot._1993
Cheng-Shang Chang|https://doi.org/10.1007/978-1-4939-2092-1_44
Gláucia de Oliveira Dias|https://doi.org/10.1007/978-3-662-43505-2_68
Gláucia de Oliveira Dias|https://doi.org/10.1007/s11280-006-0009-2
Gláucia de Oliveira Dias|https://doi.org/10.1007/978-3-319-24792-2
Gláucia de Oliveira Dias|https://doi.org/10.1007/978-3-662-43505-2_37
Gláucia de Oliveira Dias|https://doi.org/10.1007/978-1-4471-7509-4
Nick Craswell|https://doi.org/10.1007/978-1-4614-8265-9_742
Nick Craswell|https://doi.org/10.1007/978-3-030-18468-1
Marion Vasseur|https://doi.org/10.1007/978-981-32-9001-3
Marion Vasseur|https://doi.org/10.1007/978-3-030-88132-0
Marion Vasseur|https://doi.org/10.1007/978-3-658-33034-7
Cédric Bonhomme|https://doi.org/10.1007/978-981-16-8630-6
Cédric Bonhomme|https://doi.org/10.1007/978-3-540-39964-3_49
Cédric Bonhomme|https://doi.org/10.1007/978-3-030-23922-0
Cédric Bonhomme|https://doi.org/10.1007/978-0-387-39940-9_780
Cédric Bonhomme|https://doi.org/10.1007/978-3-319-95504-9_32
Meng Shen|https://doi.org/10.1007/978-0-387-39940-9_60
Vassilis J. Tsotras|https://doi.org/10.1109/COOPIS.1999.792161
Vassilis J. Tsotras|https://doi.org/10.1007/978-0-387-39940-9_659
Vassilis J. Tsotras|https://doi.org/10.1007/978-1-4614-8265-9_676
Vassilis J. Tsotras|https://doi.org/10.1007/978-3-540-39964-3_32
Einar Smith|https://doi.org/10.1007/978-1-4614-8265-9_1417
Einar Smith|https://doi.org/10.1007/978-3-319-68670-7
Einar Smith|https://doi.org/10.1007/978-3-030-18114-7
Einar Smith|https://doi.org/10.1007/978-1-4614-8806-4_73
Clara Monaco|https://doi.org/10.1007/978-3-031-06011-3
Clara Monaco|https://doi.org/10.1007/978-1-4614-8265-9_127
Heike Stach|https://doi.org/10.1109/COOPIS.1996.555009
Heike Stach|https://doi.org/10.1145/3284869.3284920
Heike Stach|https://doi.org/10.1007/978-3-031-06553-8
Heike Stach|http://studia.complexica.net/index.php?option=com_content&view=article&id=248%3Aflexible-environment-for-integration-of-polish-medical-market-data-pp-18-31
Heike Stach|CODA - A GROUPBASE-System for Cooperative Design Applications._1993
Shili Xiang|https://doi.org/10.1007/978-3-642-34179-3_1
James M. Boyle|https://doi.org/10.1007/978-3-319-61949-1_23
James M. Boyle|https://d-nb.info/984842314
James M. Boyle|https://doi.org/10.1007/978-3-662-43505-2_9
James M. Boyle|https://doi.org/10.1007/978-3-319-65645-8
James M. Boyle|https://doi.org/10.1007/978-3-030-85863-6
Matt Stephens|https://doi.org/10.1007/0-387-27631-9
Matt Stephens|https://doi.org/10.1007/978-0-387-39940-9_338
Michael Mrissa|https://doi.org/10.1007/978-1-4939-2092-1_33
Michael Mrissa|https://d-nb.info/991301455
Michael Mrissa|http://studia.complexica.net/index.php?option=com_content&view=article&id=239%3Aintelligent-traffic-safety-mirror-pp-87-101
Michael Mrissa|https://doi.org/10.1007/978-3-662-56266-6_5
James G. Nagy|https://doi.org/10.1007/978-0-387-39940-9_408
James G. Nagy|https://www.svh-verlag.de
James G. Nagy|https://doi.org/10.1007/978-1-4614-8265-9_80747
James G. Nagy|http://studia.complexica.net/index.php?option=com_content&view=article&id=141
James G. Nagy|https://doi.org/10.1007/978-0-387-39940-9_1192
Bodiuzzaman Jony|https://doi.org/10.1007/978-1-4614-8265-9_464
Bodiuzzaman Jony|https://doi.org/10.1007/978-1-4614-8265-9_358
Bodiuzzaman Jony|http://biaa.eu/-upload/editono101.pdf
Gabriella Pasi|https://doi.org/10.1007/978-1-4614-8265-9_940
Gabriella Pasi|https://doi.org/10.1007/978-1-4614-8806-4_65
Gabriella Pasi|https://doi.org/10.1007/978-3-319-98161-1_9
Lucile Beaugil|http://biaa.eu/-upload/articleno1042.pdf
Lucile Beaugil|https://doi.org/10.1007/978-1-4842-2568-4
Lucile Beaugil|A Framework of Flexible and Dynamic Integration for Multidatabases._1993
Lucile Beaugil|Multiple Perspectives on Semantic Issues (Panel)._1995
Lucile Beaugil|https://doi.org/10.1007/978-3-662-43505-2_80
Agnieszka Dardzinska|http://biaa.eu/-upload/articleno1052.pdf
Agnieszka Dardzinska|https://doi.org/10.1007/978-3-540-92913-0_11
Agnieszka Dardzinska|https://doi.org/10.1007/978-1-4614-8265-9_6
Agnieszka Dardzinska|https://doi.org/10.1007/978-3-030-87861-0
Alexandros Karakasidis 0001|https://doi.org/10.1007/978-3-540-39964-3_62
Alexandros Karakasidis 0001|https://doi.org/10.1007/978-3-319-76111-4_37
Alexandros Karakasidis 0001|https://doi.org/10.1007/978-1-4614-8265-9_434
Alexandros Karakasidis 0001|https://doi.org/10.1007/978-1-4614-8806-4_11
Alexandros Karakasidis 0001|https://doi.org/10.1007/10722620_24
Maarten van Steen|https://doi.org/10.1007/10722620_28
Maarten van Steen|https://doi.org/10.1007/978-1-4614-8265-9_423
Maarten van Steen|https://doi.org/10.1145/1416729.1416791
Maarten van Steen|https://doi.org/10.1007/978-3-031-06011-3
Maarten van Steen|https://doi.org/10.1007/978-3-642-17844-3
Alain Trouvé|https://doi.org/10.1007/10722620_14
Alain Trouvé|https://doi.org/10.1145/3342428.3342652
Alain Trouvé|https://doi.org/10.1007/978-981-10-2546-4
Alain Trouvé|https://doi.org/10.1145/3411170.3411261
Alain Trouvé|https://doi.org/10.1007/978-0-387-39940-9_571
Shih-Hsing Wang|https://doi.org/10.1145/3284869.3284885
Shih-Hsing Wang|https://doi.org/10.1007/978-981-13-1705-7
Shih-Hsing Wang|https://doi.org/10.1007/978-3-319-61949-1_21
Shih-Hsing Wang|https://doi.org/10.1007/978-1-4614-8265-9_317
Brice Follet|Aspect-Oriented Database Systems_2003
Brice Follet|https://doi.org/10.1007/978-0-387-39940-9_1132
Brice Follet|https://doi.org/10.1007/978-3-540-46505-8
Vijay Mago|https://doi.org/10.1007/978-3-540-39964-3_22
Vijay Mago|https://doi.org/10.1007/978-3-642-35332-1_3
Vijay Mago|http://biaa.eu/-upload/BIAA07.pdf
Vijay Mago|http://studia.complexica.net/index.php?option=com_content&view=article&id=134
Vijay Mago|https://doi.org/10.1007/978-3-319-98488-9
Kenza Kellou-Menouer|https://doi.org/10.1007/978-3-642-41221-9_6
Kenza Kellou-Menouer|https://doi.org/10.1007/978-981-16-9294-9
Kenza Kellou-Menouer|https://doi.org/10.1007/978-1-4614-8806-4_11
Kenza Kellou-Menouer|https://doi.org/10.1007/978-3-540-30469-2_43
Ke-Jia Chen|https://doi.org/10.1007/978-1-4614-8265-9_906
Ke-Jia Chen|https://doi.org/10.1007/978-1-4614-8265-9_903
Ke-Jia Chen|https://doi.org/10.1007/978-1-4614-8265-9_242
Ke-Jia Chen|https://doi.org/10.1007/978-1-4614-8265-9_528
P. Pandurang Nayak|https://doi.org/10.1007/978-3-030-70493-3
P. Pandurang Nayak|https://doi.org/10.1007/978-3-030-87861-0
P. Pandurang Nayak|https://d-nb.info/1174693118
P. Pandurang Nayak|https://doi.org/10.1007/978-981-15-4867-3
Asma Ben Letaifa|https://doi.org/10.1007/978-3-030-74524-0
Alvaro A. Cárdenas|https://doi.org/10.1007/978-1-4614-8265-9_1085
Alvaro A. Cárdenas|https://doi.org/10.1007/978-3-662-43505-2_7
Alvaro A. Cárdenas|Un modèle à base d'agents sur la transmission et la diffusion de la fièvre de la Vallée du Rift à Barkédji (Ferlo, Sénégal)._2012
Alvaro A. Cárdenas|https://doi.org/10.1007/978-0-387-39940-9_5049
Alvaro A. Cárdenas|https://doi.org/10.1007/978-3-319-54087-0
Heiko Schuldt|https://doi.org/10.1109/COOPIS.1996.555008
Donald Baker|https://doi.org/10.1007/978-3-662-58384-5_1
Siu-Ming Yiu|http://studia.complexica.net/index.php?option=com_content&view=article&id=57
Siu-Ming Yiu|https://doi.org/10.1007/978-1-4684-5287-7
Siu-Ming Yiu|https://doi.org/10.1007/978-3-030-72261-6
Laura Montanini|https://doi.org/10.1007/s11280-006-0010-9
Laura Montanini|https://doi.org/10.1007/978-1-4939-0790-8_9
Laura Montanini|https://doi.org/10.1145/3411170.3411236
Laura Montanini|https://doi.org/10.1109/NOTERE.2015.7293473
Laura Bright|https://doi.org/10.1007/978-1-4614-8265-9_1409
Laura Bright|https://doi.org/10.1007/978-3-662-58415-6_2
Laura Bright|SAP R/3 Implementation: Methods and Tools_2000
Laura Bright|https://doi.org/10.1145/3411170.3411234
Laura Bright|https://doi.org/10.1007/978-3-642-45269-7_5
Michaela Schicho|https://doi.org/10.1109/Agile.2008.44
Michaela Schicho|https://doi.org/10.1007/978-3-540-30468-5_8
Michaela Schicho|https://d-nb.info/952577437
Michaela Schicho|https://doi.org/10.1007/978-3-030-88559-5
Michaela Schicho|https://doi.org/10.1007/3-540-45318-0
Wilhelm Hasselbring|https://doi.org/10.1007/978-1-4614-8265-9_5044
Wilhelm Hasselbring|https://doi.org/10.1016/j.eswax.2020.100027
Wilhelm Hasselbring|https://doi.org/10.1007/978-1-4614-8265-9_166
Eithan Ephrati|https://doi.org/10.1145/1416729.1416747
Eithan Ephrati|https://doi.org/10.1007/978-3-540-30468-5_48
Eithan Ephrati|https://doi.org/10.1007/978-3-642-03722-1_10
Philipp L. Rautenberg|https://doi.org/10.1007/978-3-642-22580-2
Fabio Paternò|https://doi.org/10.1007/978-3-030-84589-6
Fabio Paternò|https://doi.org/10.1007/978-3-031-17834-4_4
Fabio Paternò|https://doi.org/10.1007/978-3-540-39964-3_67
Jacques Saraydaryan|https://doi.org/10.1007/978-1-4471-6799-0
Jacques Saraydaryan|https://doi.org/10.1145/3284869.3284905
Jacques Saraydaryan|https://doi.org/10.1007/978-3-319-98161-1_14
Arihant Jain|https://doi.org/10.1007/978-1-4612-0711-5
Arihant Jain|https://doi.org/10.1504/IJTMCC.2015.072455
Paul E. S. Dunne|https://doi.org/10.1007/978-3-540-39964-3_30
Paul E. S. Dunne|https://doi.org/10.1007/978-1-4614-8265-9_319
Ilham Benyahia|https://doi.org/10.1007/978-3-030-71873-2
Ilham Benyahia|https://doi.org/10.1007/978-3-030-92746-2
Ilham Benyahia|https://doi.org/10.1007/978-1-4614-8265-9_5046
Ilham Benyahia|https://doi.org/10.1007/978-3-658-35112-0
Takahiro Murata|https://doi.org/10.1007/978-3-030-72480-1
Takahiro Murata|https://doi.org/10.1504/IJTMCC.2014.067306
Takahiro Murata|https://doi.org/10.1007/978-3-662-43505-2_30
Takahiro Murata|https://doi.org/10.1007/978-3-319-68397-3
Takahiro Murata|https://doi.org/10.4108/icst.valuetools.2014.258172
Wei-Cheng Lai|https://doi.org/10.1007/978-0-387-39940-9_1366
Wei-Cheng Lai|https://doi.org/10.1007/978-0-387-39940-9_5019
Salah Merniz|https://doi.org/10.1007/s11280-006-0010-9
Salah Merniz|https://doi.org/10.1007/s11280-006-0008-3
Thaís Vasconcelos Batista|https://doi.org/10.1007/10722620_24
Thaís Vasconcelos Batista|https://doi.org/10.1007/3-540-44751-2_13
Thaís Vasconcelos Batista|https://doi.org/10.1007/978-0-387-39940-9_1484
Thaís Vasconcelos Batista|https://doi.org/10.1007/978-3-658-10113-8
Song Y. Yan|https://doi.org/10.1007/978-3-319-90560-0
Song Y. Yan|https://doi.org/10.1007/978-1-4614-8806-4_32
Song Y. Yan|https://doi.org/10.1145/3342428.3343033
Song Y. Yan|https://doi.org/10.1007/978-1-4614-8265-9_903
Song Y. Yan|http://editions-rnti.fr/?inprocid=1001872
Isabelle M. Demeure|https://doi.org/10.1109/COOPIS.1998.706186
Aris Gkoulalas-Divanis|https://d-nb.info/953963667
Aris Gkoulalas-Divanis|https://doi.org/10.1007/978-3-319-92429-8
Aris Gkoulalas-Divanis|https://doi.org/10.1007/978-3-319-63519-4
Aris Gkoulalas-Divanis|https://doi.org/10.1007/978-981-13-5808-1
Agrima Srivastava|http://studia.complexica.net/index.php?option=com_content&view=article&id=94
Agrima Srivastava|https://doi.org/10.1007/978-3-540-30468-5_5
Agrima Srivastava|https://doi.org/10.1007/978-0-387-39940-9_918
Jacques Wainer|http://studia.complexica.net/index.php?option=com_content&view=article&id=159%3Abrain-magnetic-resonance-image-pp128-149&catid=52%3Anumber-4&Itemid=95&lang=en
Jacques Wainer|https://doi.org/10.1109/NOTERE.2015.7293507
Samuel A. Fricker|https://doi.org/10.1007/978-1-4614-8806-4_16
Samuel A. Fricker|https://doi.org/10.1109/NOTERE.2015.7293491
Samuel A. Fricker|https://doi.org/10.1007/978-3-662-46485-4_1
Samuel A. Fricker|https://doi.org/10.1007/978-981-16-5221-9
Samuel A. Fricker|https://doi.org/10.1007/978-0-387-39940-9_230
Vijay Machiraju|https://doi.org/10.1007/978-3-030-25209-0
Vijay Machiraju|https://doi.org/10.1109/NOTERE.2015.7293480
Vijay Machiraju|https://doi.org/10.1007/978-981-10-0830-6
Vijay Machiraju|https://doi.org/10.1145/1416729.1416766
Vijay Machiraju|http://biaa.eu/-upload/BIAA82.pdf
Hieu Nguyen|https://doi.org/10.1007/978-1-4842-0253-1
Hieu Nguyen|https://doi.org/10.1007/978-3-030-85657-1
Sakkaravarthi Ramanathan|http://biaa.eu/-upload/articleno1021.pdf
Sakkaravarthi Ramanathan|http://doi.ieeecomputersociety.org/10.1109/COOPIS.1999.10000
Sakkaravarthi Ramanathan|https://doi.org/10.1007/978-0-387-39940-9_1166
Sakkaravarthi Ramanathan|https://doi.org/10.1007/978-3-319-02030-3
Stefano Ghignone|https://doi.org/10.1007/978-3-658-27742-0
Stefano Ghignone|https://doi.org/10.1109/NOTERE.2010.5536814
Danilo Pianini|https://doi.org/10.1007/978-3-642-35332-1_4
Danilo Pianini|http://biaa.eu/-upload/BIAA67.pdf
Cédrick Bellissens|http://www.dr.hut-verlag.de/978-3-8439-4205-8.html
Cédrick Bellissens|https://doi.org/10.1007/978-3-319-15726-9
Cédrick Bellissens|https://doi.org/10.1007/978-1-4614-8265-9_754
Cédrick Bellissens|https://doi.org/10.1007/978-1-4614-8265-9_923
Simone Angelini|https://doi.org/10.1007/978-3-319-47431-1
Simone Angelini|https://doi.org/10.1007/978-3-540-30469-2_13
Simone Angelini|https://doi.org/10.1007/978-3-540-39964-3_90
Simone Angelini|https://doi.org/10.1145/3411170.3411249
Simone Angelini|https://doi.org/10.1007/978-981-15-0275-0
Fu Cheng|https://doi.org/10.1007/978-3-540-30468-5_30
Fu Cheng|https://d-nb.info/1053805268
Fu Cheng|https://doi.org/10.1007/978-3-540-39964-3_11
Joemon M. Jose|https://doi.org/10.1007/978-1-4614-8806-4_14
Chris Conlan|https://doi.org/10.1007/978-1-4614-8265-9_1441
Chris Conlan|https://doi.org/10.1007/978-3-319-76111-4_2
Antonio Pizza|https://doi.org/10.1007/978-3-030-66599-9
Antonio Pizza|https://doi.org/10.1007/978-3-319-76111-4_21
Antonio Pizza|http://studia.complexica.net/index.php?option=com_content&view=article&id=226%3Acompositional-verication-for-reactive-multi-agent-systems-applied-to-platoon-non-collision-verication-pp-119-141
Antonio Pizza|https://doi.org/10.1007/978-3-658-11039-0
Hiroshi Shimizu|https://doi.org/10.1007/11818762
Hiroshi Shimizu|https://doi.org/10.1109/COOPIS.1998.706190
Hiroshi Shimizu|https://doi.org/10.1007/978-1-4614-6396-2
Vanja Josifovski|https://doi.org/10.1007/978-1-4614-8806-4_43
Vanja Josifovski|https://doi.org/10.1007/978-3-662-54037-4_2
Vanja Josifovski|https://doi.org/10.1007/978-1-4614-8265-9_80641
Sune S. Nielsen|https://doi.org/10.1007/978-1-4939-0790-8_12
Daniel Lowd|https://doi.org/10.1007/978-3-030-84589-6
Germán Montoro|https://doi.org/10.1007/978-3-662-46335-2_2
Germán Montoro|https://doi.org/10.1007/978-3-319-61949-1_15
Hans-Jürgen Appelrath|https://doi.org/10.1007/978-3-319-76111-4_33
Alexander V. Smirnov 0001|https://doi.org/10.1007/978-3-030-85657-1
Tomasz Ksiezyk|https://doi.org/10.1007/978-1-4614-8265-9_5003
Tomasz Ksiezyk|https://doi.org/10.1007/978-0-387-39940-9_387
Antonino Mazzeo|https://doi.org/10.1007/978-3-030-41705-5
Patrick Jeuniaux|https://doi.org/10.1504/IJTMCC.2018.095621
Patrick Jeuniaux|https://doi.org/10.1007/978-3-540-39964-3_90
Patrick Jeuniaux|https://doi.org/10.1007/978-1-4614-8265-9_1441
Bianca Wackersreuther|https://d-nb.info/950243531
Bianca Wackersreuther|https://doi.org/10.1007/978-3-031-09268-8
Bianca Wackersreuther|https://doi.org/10.1007/978-0-387-39940-9_701
Bianca Wackersreuther|https://doi.org/10.1109/COOPIS.1996.555001
Bianca Wackersreuther|https://doi.org/10.1007/978-3-030-90940-6
Hilla Atzmon|https://doi.org/10.1007/978-3-030-43897-5
Hilla Atzmon|https://doi.org/10.1007/978-981-15-8257-8
Hilla Atzmon|https://doi.org/10.1007/978-981-16-5221-9
Menachem Shtalhaim|https://doi.org/10.1007/978-3-662-62199-8_2
Menachem Shtalhaim|https://doi.org/10.1109/COOPIS.1998.706287
Menachem Shtalhaim|https://doi.org/10.1504/IJTMCC.2014.067360
Peter Knees|https://doi.org/10.1007/978-3-030-18468-1
Renata Vieira|https://doi.org/10.1007/978-3-642-35332-1_2
Renata Vieira|https://doi.org/10.1007/978-3-642-37574-3_8
Renata Vieira|https://doi.org/10.1007/978-3-540-30469-2_25
Renata Vieira|https://doi.org/10.1007/978-1-4939-0790-8_8
Fabienne Boyer|https://doi.org/10.1007/978-1-4614-8265-9_517
James Michaelis|https://doi.org/10.1007/978-1-4939-0790-8_55
James Michaelis|http://studia.complexica.net/index.php?option=com_content&view=article&id=208%3Athe-pontryagin-maximum-principle-as-an-optimality-criterion-for-a-class-of-nonlinear-control-problems-pp-125-134
Stasinos Konstantopoulos|https://doi.org/10.1007/978-1-4614-8806-4_65
Stasinos Konstantopoulos|https://doi.org/10.1007/978-1-4614-8265-9_1075
Ahmed K. F. Khattab|https://doi.org/10.1007/978-3-030-31324-1
Michael R. Genesereth|O-Raid: Experiences and Experiments._1993
Michael R. Genesereth|https://d-nb.info/1007091916
Martin Ester|Systèmes de numération et répartition._2012
Martin Ester|http://studia.complexica.net/index.php?option=com_content&view=article&id=232%3Apretopologie-stochastique-et-reseaux-complexes-pp-73-138
Martin Ester|https://doi.org/10.1007/978-3-319-67526-8
Martin Ester|https://doi.org/10.1007/978-3-030-48883-3
Martin Ester|https://doi.org/10.1007/978-3-662-58415-6_5
Leticia Hernando|https://doi.org/10.1007/978-3-662-43505-2_79
Leticia Hernando|Conservation de la généricité et de l'aléatoirité._2012
Leticia Hernando|https://doi.org/10.1007/978-1-4614-8265-9_80676
Leticia Hernando|https://doi.org/10.1007/978-1-4899-7637-6_8
Klaus-Dieter Gronwald|https://doi.org/10.1007/978-1-4614-8265-9_113
Klaus-Dieter Gronwald|http://studia.complexica.net/index.php?option=com_content&view=article&id=200%3Aprofessor-valerian-p-bulatov-pp-7-10
Frank Ohlhaver|https://doi.org/10.1007/978-0-387-39940-9_77
Alexandros Labrinidis|https://doi.org/10.1007/978-0-387-39940-9_886
Alexandros Labrinidis|https://doi.org/10.1007/978-981-16-9643-5
Alexandros Labrinidis|https://d-nb.info/984551832
Alexandros Labrinidis|https://tel.archives-ouvertes.fr/tel-00004920
Marwa Gamal|https://doi.org/10.1109/NOTERE.2015.7293491
Marwa Gamal|https://doi.org/10.1007/978-3-662-60531-8_2
David Evans 0001|https://doi.org/10.1007/978-3-658-29580-6
David Evans 0001|https://doi.org/10.1007/978-3-030-30225-2
David Evans 0001|https://doi.org/10.1007/978-3-662-62919-2_3
David Evans 0001|https://doi.org/10.1145/3411170.3411244
David Evans 0001|https://doi.org/10.1007/978-3-030-88132-0
Andrea De Salve|https://doi.org/10.1007/978-3-030-68948-3
Farnoush Banaei Kashani|http://studia.complexica.net/index.php?option=com_content&view=article&id=249%3Aexploratory-data-analysis-of-insulin-therapy-in-the-elderly-type-2-diabetic-patients-pp-32-49
Farnoush Banaei Kashani|https://doi.org/10.1007/978-1-4614-8806-4_32
Farnoush Banaei Kashani|https://d-nb.info/1124697330
Farnoush Banaei Kashani|https://doi.org/10.1007/978-1-4614-8265-9_1181
Marisol García-Valls|https://doi.org/10.1007/BFb0019384
Safa Hamdoun|https://doi.org/10.1007/978-3-662-62919-2_2
Safa Hamdoun|https://doi.org/10.1007/978-981-15-1967-3
Erich-Peter Klement|https://doi.org/10.1007/978-1-4614-8806-4_41
Marlena Kruger|https://doi.org/10.1007/978-3-662-56121-8_3
Marlena Kruger|https://doi.org/10.1007/978-1-4939-0790-8_38
Marlena Kruger|https://doi.org/10.1007/978-3-642-23074-5_6
Khady Ba|https://doi.org/10.1007/978-3-319-99414-7
Hervé Costantini|https://doi.org/10.1007/978-3-662-43505-2_81
Hervé Costantini|https://doi.org/10.1007/978-1-4471-6759-4
Hervé Costantini|https://doi.org/10.1007/978-1-4471-6407-4
Alessia Visconti|https://doi.org/10.1007/978-3-662-43505-2_55
Bernhard Jaecksch|https://doi.org/10.1007/978-1-4614-8265-9_549
Bernhard Jaecksch|https://doi.org/10.1007/978-3-030-95284-6
Bernhard Jaecksch|http://studia.complexica.net/index.php?option=com_content&view=article&id=254%3Atimed-automata-based-modeling-and-verication-of-denial-of-service-attacks-in-wireless-sensor-networks-pp1-46-&catid=65%3Anumber-1-&Itemid=112
Bernhard Jaecksch|https://doi.org/10.1007/978-981-13-0701-0
Bernhard R. Kämmerer|https://doi.org/10.1007/978-0-387-39940-9_5003
Bernhard R. Kämmerer|https://doi.org/10.1007/3-540-44751-2_18
Bernhard R. Kämmerer|https://doi.org/10.1007/978-0-387-39940-9_910
Bernhard R. Kämmerer|https://d-nb.info/989592812
Bernhard R. Kämmerer|https://doi.org/10.1007/978-0-387-39940-9_1465
Walid G. Aref|https://doi.org/10.1007/978-3-642-45269-7_5
Walid G. Aref|Fuzzy-Like Multiple Objective Decision Making_2011
Walid G. Aref|https://doi.org/10.1007/978-3-662-58415-6_7
Horst Eggert|https://doi.org/10.1007/978-3-642-97610-0
Horst Eggert|https://doi.org/10.1007/978-1-4614-8265-9_242
Abdessamad Imine|https://doi.org/10.1007/978-3-319-95504-9_16
Abdessamad Imine|https://doi.org/10.1007/978-1-4614-8265-9_517
Ahmed Serhrouchni|https://doi.org/10.1007/978-3-662-46353-6
